ARMAS_MEDIOS;DEPARTAMENTO ;MUNICIPIO ;FECHA ;DELITO ;GENERO;*AGRUPA_EDAD_PERSONA;CODIGO_DANE;CANTIDAD 
NO REPORTADO;CUNDINAMARCA;ZIPAQUIRÁ;29/03/2018;;FEMENINO;MENORES;25899000;1
NO REPORTADO;VALLE;PALMIRA;29/03/2018;;MASCULINO;MENORES;76520000;1
SIN EMPLEO DE ARMAS;ATLÁNTICO;BARRANQUILLA (CT);29/03/2018;;FEMENINO;ADULTOS;8001000;1
SIN EMPLEO DE ARMAS;ATLÁNTICO;BARRANQUILLA (CT);29/03/2018;;FEMENINO;MENORES;8001000;3
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);29/03/2018;;FEMENINO;MENORES;17001000;1
SIN EMPLEO DE ARMAS;CALDAS;RISARALDA;29/03/2018;;FEMENINO;MENORES;17616000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/03/2018;;FEMENINO;MENORES;11001000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/03/2018;;MASCULINO;ADOLESCENTES;11001000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/03/2018;;MASCULINO;MENORES;11001000;1
SIN EMPLEO DE ARMAS;HUILA;TIMANÁ;29/03/2018;;FEMENINO;ADULTOS;41807000;1
SIN EMPLEO DE ARMAS;META;GUAMAL;29/03/2018;;FEMENINO;MENORES;50318000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;TIBÚ;29/03/2018;;FEMENINO;ADOLESCENTES;54810000;1
SIN EMPLEO DE ARMAS;QUINDÍO;ARMENIA (CT);29/03/2018;;FEMENINO;ADOLESCENTES;63001000;1
SIN EMPLEO DE ARMAS;SANTANDER;BUCARAMANGA (CT);29/03/2018;;FEMENINO;ADOLESCENTES;68001000;1
SIN EMPLEO DE ARMAS;SANTANDER;BUCARAMANGA (CT);29/03/2018;;FEMENINO;MENORES;68001000;1
SIN EMPLEO DE ARMAS;SANTANDER;LEBRIJA;29/03/2018;;FEMENINO;MENORES;68406000;1
SIN EMPLEO DE ARMAS;VALLE;CALI (CT);29/03/2018;;FEMENINO;MENORES;76001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);30/03/2018;;FEMENINO;ADULTOS;5001000;1
CONTUNDENTES;CAUCA;SANTANDER DE QUILICHAO;30/03/2018;;FEMENINO;ADOLESCENTES;19698000;1
CONTUNDENTES;CÓRDOBA;LOS CÓRDOBAS;30/03/2018;;FEMENINO;ADOLESCENTES;23419000;1
CONTUNDENTES;HUILA;NEIVA (CT);30/03/2018;;MASCULINO;MENORES;41001000;1
CONTUNDENTES;META;VILLAVICENCIO (CT);30/03/2018;;FEMENINO;ADULTOS;50001000;2
CONTUNDENTES;NORTE DE SANTANDER;CÚCUTA (CT);30/03/2018;;FEMENINO;ADOLESCENTES;54001000;1
CONTUNDENTES;NORTE DE SANTANDER;CÚCUTA (CT);30/03/2018;;FEMENINO;MENORES;54001000;1
CONTUNDENTES;RISARALDA;PEREIRA (CT);30/03/2018;;FEMENINO;ADULTOS;66001000;1
CONTUNDENTES;SUCRE;SINCELEJO (CT);30/03/2018;;MASCULINO;MENORES;70001000;1
NO REPORTADO;ANTIOQUIA;AMAGÁ;30/03/2018;;FEMENINO;MENORES;5030000;2
NO REPORTADO;ANTIOQUIA;PUERTO NARE;30/03/2018;;FEMENINO;ADULTOS;5585000;1
NO REPORTADO;BOLÍVAR;MAHATES;30/03/2018;;FEMENINO;ADULTOS;13433000;1
NO REPORTADO;BOYACÁ;PUERTO BOYACÁ;30/03/2018;;FEMENINO;ADOLESCENTES;15572000;1
NO REPORTADO;CAUCA;POPAYÁN (CT);30/03/2018;;FEMENINO;MENORES;19001000;1
NO REPORTADO;CHOCÓ;TADÓ;30/03/2018;;FEMENINO;MENORES;27787000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);30/03/2018;;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);30/03/2018;;FEMENINO;MENORES;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);30/03/2018;;MASCULINO;MENORES;11001000;1
NO REPORTADO;CUNDINAMARCA;CHÍA;30/03/2018;;FEMENINO;ADULTOS;25175000;1
NO REPORTADO;CUNDINAMARCA;FACATATIVÁ;30/03/2018;;FEMENINO;MENORES;25269000;1
NO REPORTADO;CUNDINAMARCA;ÚTICA;30/03/2018;;FEMENINO;MENORES;25851000;1
NO REPORTADO;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;30/03/2018;;FEMENINO;MENORES;25843000;1
NO REPORTADO;MAGDALENA;SANTA MARTA (CT);30/03/2018;;FEMENINO;MENORES;47001000;1
NO REPORTADO;META;VILLAVICENCIO (CT);30/03/2018;;FEMENINO;MENORES;50001000;1
NO REPORTADO;NARIÑO;PASTO (CT);30/03/2018;;FEMENINO;ADOLESCENTES;52001000;1
NO REPORTADO;NARIÑO;SAN LORENZO;30/03/2018;;MASCULINO;ADULTOS;52687000;2
NO REPORTADO;NARIÑO;SAN LORENZO;30/03/2018;;MASCULINO;MENORES;52687000;1
NO REPORTADO;NORTE DE SANTANDER;SANTIAGO;30/03/2018;;MASCULINO;MENORES;54680000;1
NO REPORTADO;SANTANDER;PUERTO WILCHES;30/03/2018;;FEMENINO;ADOLESCENTES;68575000;2
NO REPORTADO;TOLIMA;ARMERO;30/03/2018;;MASCULINO;ADOLESCENTES;73055000;1
NO REPORTADO;TOLIMA;FLANDES;30/03/2018;;FEMENINO;ADOLESCENTES;73275000;1
NO REPORTADO;TOLIMA;IBAGUÉ (CT);30/03/2018;;FEMENINO;MENORES;73001000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;SANTAFÉ DE ANTIOQUIA;30/03/2018;;FEMENINO;ADULTOS;5042000;1
SIN EMPLEO DE ARMAS;ATLÁNTICO;BARRANQUILLA (CT);30/03/2018;;FEMENINO;MENORES;8001000;1
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);30/03/2018;;FEMENINO;MENORES;17001000;1
SIN EMPLEO DE ARMAS;CALDAS;PALESTINA;30/03/2018;;FEMENINO;MENORES;17524000;1
SIN EMPLEO DE ARMAS;CAUCA;POPAYÁN (CT);30/03/2018;;FEMENINO;MENORES;19001000;1
SIN EMPLEO DE ARMAS;GUAJIRA;MAICAO;30/03/2018;;FEMENINO;ADOLESCENTES;44430000;1
SIN EMPLEO DE ARMAS;META;PUERTO LÓPEZ;30/03/2018;;FEMENINO;MENORES;50573000;1
SIN EMPLEO DE ARMAS;SANTANDER;CHARALÁ;30/03/2018;;FEMENINO;MENORES;68167000;1
SIN EMPLEO DE ARMAS;VALLE;CALI (CT);30/03/2018;;FEMENINO;ADOLESCENTES;76001000;4
SIN EMPLEO DE ARMAS;VALLE;CANDELARIA;30/03/2018;;FEMENINO;MENORES;76130000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);31/03/2018;;FEMENINO;MENORES;5001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);31/03/2018;;FEMENINO;ADOLESCENTES;8001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);31/03/2018;;FEMENINO;MENORES;8001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;TURBACO;31/03/2018;;FEMENINO;ADULTOS;13836000;1
ARMA BLANCA / CORTOPUNZANTE;META;GRANADA;31/03/2018;;FEMENINO;ADOLESCENTES;50313000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;IMUÉS;31/03/2018;;FEMENINO;ADULTOS;52354000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;PAMPLONA;31/03/2018;;MASCULINO;ADULTOS;54518000;1
CONTUNDENTES;ATLÁNTICO;BARRANQUILLA (CT);31/03/2018;;MASCULINO;ADOLESCENTES;8001000;1
CONTUNDENTES;BOLÍVAR;CARTAGENA (CT);31/03/2018;;FEMENINO;ADULTOS;13001000;1
CONTUNDENTES;BOLÍVAR;SANTA ROSA;31/03/2018;;FEMENINO;ADULTOS;13683000;1
CONTUNDENTES;BOYACÁ;TUTA;31/03/2018;;FEMENINO;MENORES;15837000;1
CONTUNDENTES;CALDAS;PALESTINA;31/03/2018;;FEMENINO;ADULTOS;17524000;1
CONTUNDENTES;CÓRDOBA;CERETÉ;31/03/2018;;FEMENINO;MENORES;23162000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/03/2018;;FEMENINO;ADULTOS;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/03/2018;;FEMENINO;MENORES;11001000;1
CONTUNDENTES;RISARALDA;SANTA ROSA DE CABAL;31/03/2018;;FEMENINO;ADULTOS;66682000;1
CONTUNDENTES;SUCRE;SINCELEJO (CT);31/03/2018;;FEMENINO;MENORES;70001000;1
ESCOPOLAMINA;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/03/2018;;FEMENINO;ADULTOS;11001000;1
ESCOPOLAMINA;NARIÑO;PASTO (CT);31/03/2018;;FEMENINO;ADOLESCENTES;52001000;1
ESCOPOLAMINA;NARIÑO;PASTO (CT);31/03/2018;;FEMENINO;ADULTOS;52001000;1
NO REPORTADO;ANTIOQUIA;BELLO;31/03/2018;;FEMENINO;ADOLESCENTES;5088000;1
NO REPORTADO;ANTIOQUIA;MEDELLÍN (CT);31/03/2018;;FEMENINO;MENORES;5001000;1
NO REPORTADO;ANTIOQUIA;MEDELLÍN (CT);31/03/2018;;MASCULINO;ADOLESCENTES;5001000;1
NO REPORTADO;ANTIOQUIA;SONSON;31/03/2018;;FEMENINO;MENORES;5756000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/03/2018;;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/03/2018;;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/03/2018;;FEMENINO;MENORES;11001000;1
NO REPORTADO;CUNDINAMARCA;SOACHA;31/03/2018;;FEMENINO;ADOLESCENTES;25754000;1
NO REPORTADO;SANTANDER;BARRANCABERMEJA;31/03/2018;;FEMENINO;ADOLESCENTES;68081000;1
NO REPORTADO;SANTANDER;BARRANCABERMEJA;31/03/2018;;FEMENINO;MENORES;68081000;1
NO REPORTADO;TOLIMA;IBAGUÉ (CT);31/03/2018;;FEMENINO;ADOLESCENTES;73001000;1
NO REPORTADO;VALLE;DAGUA;31/03/2018;;FEMENINO;ADOLESCENTES;76233000;1
NO REPORTADO;VALLE;GUADALAJARA DE BUGA;31/03/2018;;FEMENINO;ADOLESCENTES;76111000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;PUERTO BERRÍO;31/03/2018;;MASCULINO;MENORES;5579000;1
SIN EMPLEO DE ARMAS;ATLÁNTICO;BARRANQUILLA (CT);31/03/2018;;MASCULINO;MENORES;8001000;1
SIN EMPLEO DE ARMAS;CAUCA;POPAYÁN (CT);31/03/2018;;FEMENINO;ADOLESCENTES;19001000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/03/2018;;FEMENINO;ADULTOS;11001000;1
SIN EMPLEO DE ARMAS;HUILA;NEIVA (CT);31/03/2018;;FEMENINO;MENORES;41001000;1
SIN EMPLEO DE ARMAS;MAGDALENA;SANTA MARTA (CT);31/03/2018;;FEMENINO;MENORES;47001000;1
SIN EMPLEO DE ARMAS;META;VILLAVICENCIO (CT);31/03/2018;;FEMENINO;MENORES;50001000;1
SIN EMPLEO DE ARMAS;RISARALDA;PEREIRA (CT);31/03/2018;;FEMENINO;MENORES;66001000;2
SIN EMPLEO DE ARMAS;SANTANDER;FLORIDABLANCA;31/03/2018;;FEMENINO;ADOLESCENTES;68276000;1
SIN EMPLEO DE ARMAS;SANTANDER;PUERTO WILCHES;31/03/2018;;FEMENINO;ADOLESCENTES;68575000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);1/04/2018;;FEMENINO;ADOLESCENTES;5001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);1/04/2018;;FEMENINO;MENORES;5001000;4
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;SOLEDAD;1/04/2018;;FEMENINO;ADULTOS;8758000;1
ARMA BLANCA / CORTOPUNZANTE;BOYACÁ;MONIQUIRÁ;1/04/2018;;FEMENINO;ADULTOS;15469000;1
ARMA BLANCA / CORTOPUNZANTE;CASANARE;MONTERREY;1/04/2018;;FEMENINO;MENORES;85162000;1
ARMA BLANCA / CORTOPUNZANTE;CÓRDOBA;PUERTO LIBERTADOR;1/04/2018;;FEMENINO;ADOLESCENTES;23580000;1
ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;BOGOTÁ D.C. (CT);1/04/2018;;FEMENINO;MENORES;11001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);1/04/2018;;FEMENINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);1/04/2018;;MASCULINO;MENORES;54001000;1
ARMA BLANCA / CORTOPUNZANTE;QUINDÍO;ARMENIA (CT);1/04/2018;;FEMENINO;MENORES;63001000;1
ARMA BLANCA / CORTOPUNZANTE;QUINDÍO;CALARCA;1/04/2018;;MASCULINO;ADOLESCENTES;63130000;1
ARMA BLANCA / CORTOPUNZANTE;QUINDÍO;FILANDIA;1/04/2018;;MASCULINO;ADOLESCENTES;63272000;1
ARMA BLANCA / CORTOPUNZANTE;SANTANDER;PIEDECUESTA;1/04/2018;;FEMENINO;ADOLESCENTES;68547000;1
ARMA BLANCA / CORTOPUNZANTE;SANTANDER;PIEDECUESTA;1/04/2018;;FEMENINO;MENORES;68547000;1
CONTUNDENTES;ANTIOQUIA;SONSON;1/04/2018;;MASCULINO;ADULTOS;5756000;1
CONTUNDENTES;ATLÁNTICO;SOLEDAD;1/04/2018;;FEMENINO;ADOLESCENTES;8758000;1
CONTUNDENTES;BOLÍVAR;CARTAGENA (CT);1/04/2018;;FEMENINO;ADULTOS;13001000;2
CONTUNDENTES;BOYACÁ;CORRALES;1/04/2018;;FEMENINO;ADOLESCENTES;15215000;1
CONTUNDENTES;BOYACÁ;TASCO;1/04/2018;;FEMENINO;ADULTOS;15790000;1
CONTUNDENTES;CALDAS;MANIZALES (CT);1/04/2018;;FEMENINO;ADOLESCENTES;17001000;1
CONTUNDENTES;CAQUETÁ;SAN VICENTE DEL CAGUÁN;1/04/2018;;FEMENINO;MENORES;18753000;1
CONTUNDENTES;CAUCA;POPAYÁN (CT);1/04/2018;;MASCULINO;MENORES;19001000;1
CONTUNDENTES;CÓRDOBA;MONTERÍA (CT);1/04/2018;;FEMENINO;ADOLESCENTES;23001000;1
CONTUNDENTES;CÓRDOBA;SAN PELAYO;1/04/2018;;FEMENINO;ADULTOS;23686000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);1/04/2018;;MASCULINO;ADULTOS;11001000;1
CONTUNDENTES;META;VILLAVICENCIO (CT);1/04/2018;;FEMENINO;ADULTOS;50001000;1
CONTUNDENTES;QUINDÍO;ARMENIA (CT);1/04/2018;;FEMENINO;MENORES;63001000;1
CONTUNDENTES;QUINDÍO;ARMENIA (CT);1/04/2018;;MASCULINO;MENORES;63001000;1
CONTUNDENTES;RISARALDA;BELÉN DE UMBRÍA;1/04/2018;;FEMENINO;ADULTOS;66088000;1
CONTUNDENTES;SANTANDER;BUCARAMANGA (CT);1/04/2018;;FEMENINO;ADULTOS;68001000;2
CONTUNDENTES;SANTANDER;GUACA;1/04/2018;;MASCULINO;ADULTOS;68318000;1
CONTUNDENTES;TOLIMA;IBAGUÉ (CT);1/04/2018;;FEMENINO;ADULTOS;73001000;1
CONTUNDENTES;VALLE;CALI (CT);1/04/2018;;FEMENINO;ADULTOS;76001000;1
CONTUNDENTES;VALLE;CALI (CT);1/04/2018;;FEMENINO;MENORES;76001000;3
CONTUNDENTES;VALLE;PALMIRA;1/04/2018;;FEMENINO;ADULTOS;76520000;1
CONTUNDENTES;VALLE;TULUÁ;1/04/2018;;FEMENINO;MENORES;76834000;1
CONTUNDENTES;VALLE;VIJES;1/04/2018;;FEMENINO;MENORES;76869000;1
ESCOPOLAMINA;CÓRDOBA;LORICA;1/04/2018;;FEMENINO;ADOLESCENTES;23417000;1
NO REPORTADO;ANTIOQUIA;ARBOLETES;1/04/2018;;FEMENINO;ADOLESCENTES;5051000;1
NO REPORTADO;ANTIOQUIA;BELLO;1/04/2018;;MASCULINO;MENORES;5088000;2
NO REPORTADO;ANTIOQUIA;CAÑASGORDAS;1/04/2018;;FEMENINO;ADOLESCENTES;5138000;1
NO REPORTADO;ANTIOQUIA;CAUCASIA;1/04/2018;;FEMENINO;ADULTOS;5154000;1
NO REPORTADO;ANTIOQUIA;EL CARMEN DE VIBORAL;1/04/2018;;FEMENINO;MENORES;5148000;1
NO REPORTADO;ANTIOQUIA;ENVIGADO;1/04/2018;;FEMENINO;ADOLESCENTES;5266000;1
NO REPORTADO;ANTIOQUIA;GIRALDO;1/04/2018;;FEMENINO;ADULTOS;5306000;1
NO REPORTADO;ANTIOQUIA;HISPANIA;1/04/2018;;MASCULINO;ADOLESCENTES;5353000;1
NO REPORTADO;ANTIOQUIA;ITAGUI;1/04/2018;;FEMENINO;ADULTOS;5360000;1
NO REPORTADO;ANTIOQUIA;ITAGUI;1/04/2018;;MASCULINO;MENORES;5360000;1
NO REPORTADO;ANTIOQUIA;LA CEJA;1/04/2018;;FEMENINO;MENORES;5376000;1
NO REPORTADO;ANTIOQUIA;MEDELLÍN (CT);1/04/2018;;FEMENINO;ADOLESCENTES;5001000;2
NO REPORTADO;ANTIOQUIA;MEDELLÍN (CT);1/04/2018;;FEMENINO;MENORES;5001000;8
NO REPORTADO;ANTIOQUIA;MEDELLÍN (CT);1/04/2018;;MASCULINO;MENORES;5001000;1
NO REPORTADO;ANTIOQUIA;REMEDIOS;1/04/2018;;FEMENINO;MENORES;5604000;1
NO REPORTADO;ARAUCA;FORTUL;1/04/2018;;FEMENINO;MENORES;81300000;1
NO REPORTADO;BOLÍVAR;CARTAGENA (CT);1/04/2018;;FEMENINO;ADULTOS;13001000;1
NO REPORTADO;BOLÍVAR;MAGANGUÉ;1/04/2018;;FEMENINO;MENORES;13430000;1
NO REPORTADO;BOLÍVAR;REGIDOR;1/04/2018;;FEMENINO;ADOLESCENTES;13580000;1
NO REPORTADO;CAUCA;MORALES;1/04/2018;;FEMENINO;ADOLESCENTES;19473000;1
NO REPORTADO;CAUCA;SANTA ROSA;1/04/2018;;FEMENINO;ADULTOS;19701000;1
NO REPORTADO;CESAR;EL PASO;1/04/2018;;MASCULINO;MENORES;20250000;1
NO REPORTADO;CESAR;LA PAZ;1/04/2018;;FEMENINO;ADOLESCENTES;20621000;1
NO REPORTADO;CHOCÓ;QUIBDÓ (CT);1/04/2018;;FEMENINO;ADULTOS;27001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);1/04/2018;;FEMENINO;ADOLESCENTES;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);1/04/2018;;FEMENINO;ADULTOS;11001000;6
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);1/04/2018;;FEMENINO;MENORES;11001000;6
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);1/04/2018;;MASCULINO;MENORES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);1/04/2018;;;;11001000;2
NO REPORTADO;CUNDINAMARCA;FACATATIVÁ;1/04/2018;;FEMENINO;ADULTOS;25269000;1
NO REPORTADO;CUNDINAMARCA;FACATATIVÁ;1/04/2018;;FEMENINO;MENORES;25269000;1
NO REPORTADO;CUNDINAMARCA;FOMEQUE;1/04/2018;;FEMENINO;ADULTOS;25279000;1
NO REPORTADO;CUNDINAMARCA;GIRARDOT;1/04/2018;;FEMENINO;ADULTOS;25307000;1
NO REPORTADO;CUNDINAMARCA;MADRID;1/04/2018;;MASCULINO;ADULTOS;25430000;1
NO REPORTADO;CUNDINAMARCA;SOACHA;1/04/2018;;FEMENINO;MENORES;25754000;2
NO REPORTADO;CUNDINAMARCA;SUBACHOQUE;1/04/2018;;FEMENINO;ADULTOS;25769000;1
NO REPORTADO;MAGDALENA;PIJIÑO DEL CARMEN;1/04/2018;;FEMENINO;ADULTOS;47545000;1
NO REPORTADO;MAGDALENA;SANTA ANA;1/04/2018;;FEMENINO;ADOLESCENTES;47707000;1
NO REPORTADO;MAGDALENA;SANTA MARTA (CT);1/04/2018;;MASCULINO;ADULTOS;47001000;1
NO REPORTADO;META;VILLAVICENCIO (CT);1/04/2018;;FEMENINO;ADULTOS;50001000;1
NO REPORTADO;META;VILLAVICENCIO (CT);1/04/2018;;FEMENINO;MENORES;50001000;3
NO REPORTADO;NARIÑO;PASTO (CT);1/04/2018;;FEMENINO;ADULTOS;52001000;1
NO REPORTADO;NORTE DE SANTANDER;CÚCUTA (CT);1/04/2018;;FEMENINO;ADOLESCENTES;54001000;1
NO REPORTADO;PUTUMAYO;PUERTO LEGUÍZAMO;1/04/2018;;FEMENINO;ADULTOS;86573000;1
NO REPORTADO;RISARALDA;PEREIRA (CT);1/04/2018;;FEMENINO;ADULTOS;66001000;1
NO REPORTADO;SANTANDER;BARRANCABERMEJA;1/04/2018;;FEMENINO;ADULTOS;68081000;2
NO REPORTADO;TOLIMA;ARMERO;1/04/2018;;FEMENINO;MENORES;73055000;1
NO REPORTADO;TOLIMA;SALDAÑA;1/04/2018;;FEMENINO;MENORES;73671000;1
NO REPORTADO;VALLE;GUACARÍ;1/04/2018;;FEMENINO;MENORES;76318000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;ITAGUI;1/04/2018;;FEMENINO;ADULTOS;5360000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;MEDELLÍN (CT);1/04/2018;;FEMENINO;ADULTOS;5001000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;SANTA BÁRBARA;1/04/2018;;FEMENINO;ADOLESCENTES;5679000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;YARUMAL;1/04/2018;;MASCULINO;MENORES;5887000;1
SIN EMPLEO DE ARMAS;ATLÁNTICO;BARRANQUILLA (CT);1/04/2018;;FEMENINO;ADOLESCENTES;8001000;1
SIN EMPLEO DE ARMAS;ATLÁNTICO;SABANALARGA;1/04/2018;;FEMENINO;ADOLESCENTES;8638000;1
SIN EMPLEO DE ARMAS;BOYACÁ;DUITAMA;1/04/2018;;FEMENINO;MENORES;15238000;1
SIN EMPLEO DE ARMAS;BOYACÁ;GARAGOA;1/04/2018;;MASCULINO;MENORES;15299000;1
SIN EMPLEO DE ARMAS;BOYACÁ;SOMONDOCO;1/04/2018;;FEMENINO;ADOLESCENTES;15761000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);1/04/2018;;FEMENINO;ADOLESCENTES;15001000;1
SIN EMPLEO DE ARMAS;CALDAS;FILADELFIA;1/04/2018;;FEMENINO;MENORES;17272000;2
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);1/04/2018;;FEMENINO;ADOLESCENTES;17001000;1
SIN EMPLEO DE ARMAS;CASANARE;YOPAL (CT);1/04/2018;;FEMENINO;MENORES;85001000;1
SIN EMPLEO DE ARMAS;CAUCA;POPAYÁN (CT);1/04/2018;;FEMENINO;MENORES;19001000;1
SIN EMPLEO DE ARMAS;CAUCA;SANTANDER DE QUILICHAO;1/04/2018;;FEMENINO;ADOLESCENTES;19698000;1
SIN EMPLEO DE ARMAS;CÓRDOBA;SAHAGÚN;1/04/2018;;FEMENINO;MENORES;23660000;1
SIN EMPLEO DE ARMAS;CÓRDOBA;SAN ANTERO;1/04/2018;;FEMENINO;ADOLESCENTES;23672000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;BOGOTÁ D.C. (CT);1/04/2018;;FEMENINO;ADOLESCENTES;11001000;4
SIN EMPLEO DE ARMAS;CUNDINAMARCA;BOGOTÁ D.C. (CT);1/04/2018;;FEMENINO;ADULTOS;11001000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;BOGOTÁ D.C. (CT);1/04/2018;;FEMENINO;MENORES;11001000;3
SIN EMPLEO DE ARMAS;HUILA;SAN AGUSTÍN;1/04/2018;;MASCULINO;MENORES;41668000;1
SIN EMPLEO DE ARMAS;MAGDALENA;SANTA MARTA (CT);1/04/2018;;FEMENINO;MENORES;47001000;1
SIN EMPLEO DE ARMAS;MAGDALENA;SANTA MARTA (CT);1/04/2018;;MASCULINO;ADOLESCENTES;47001000;1
SIN EMPLEO DE ARMAS;META;PUERTO LÓPEZ;1/04/2018;;FEMENINO;ADOLESCENTES;50573000;1
SIN EMPLEO DE ARMAS;QUINDÍO;ARMENIA (CT);1/04/2018;;FEMENINO;MENORES;63001000;2
SIN EMPLEO DE ARMAS;QUINDÍO;GÉNOVA;1/04/2018;;FEMENINO;MENORES;63302000;1
SIN EMPLEO DE ARMAS;RISARALDA;LA CELIA;1/04/2018;;FEMENINO;MENORES;66383000;1
SIN EMPLEO DE ARMAS;RISARALDA;PEREIRA (CT);1/04/2018;;FEMENINO;ADOLESCENTES;66001000;2
SIN EMPLEO DE ARMAS;RISARALDA;PEREIRA (CT);1/04/2018;;FEMENINO;MENORES;66001000;2
SIN EMPLEO DE ARMAS;SANTANDER;ARATOCA;1/04/2018;;FEMENINO;MENORES;68051000;2
SIN EMPLEO DE ARMAS;SANTANDER;BARBOSA;1/04/2018;;FEMENINO;MENORES;68077000;1
SIN EMPLEO DE ARMAS;SANTANDER;BUCARAMANGA (CT);1/04/2018;;FEMENINO;MENORES;68001000;1
SIN EMPLEO DE ARMAS;SANTANDER;SAN GIL;1/04/2018;;FEMENINO;ADOLESCENTES;68679000;1
SIN EMPLEO DE ARMAS;TOLIMA;MELGAR;1/04/2018;;MASCULINO;MENORES;73449000;1
SIN EMPLEO DE ARMAS;VALLE;ALCALÁ;1/04/2018;;FEMENINO;MENORES;76020000;1
SIN EMPLEO DE ARMAS;VALLE;CALI (CT);1/04/2018;;FEMENINO;MENORES;76001000;2
SIN EMPLEO DE ARMAS;VALLE;EL ÁGUILA;1/04/2018;;MASCULINO;MENORES;76243000;1
SIN EMPLEO DE ARMAS;VALLE;RESTREPO;1/04/2018;;FEMENINO;MENORES;76606000;1
SIN EMPLEO DE ARMAS;VALLE;SEVILLA;1/04/2018;;FEMENINO;MENORES;76736000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);2/04/2018;;MASCULINO;MENORES;5001000;1
ARMA BLANCA / CORTOPUNZANTE;CAQUETÁ;FLORENCIA (CT);2/04/2018;;MASCULINO;MENORES;18001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;TIBÚ;2/04/2018;;FEMENINO;ADOLESCENTES;54810000;1
ARMA DE FUEGO;CUNDINAMARCA;EL COLEGIO;2/04/2018;;MASCULINO;ADULTOS;25245000;1
CONTUNDENTES;ATLÁNTICO;SABANALARGA;2/04/2018;;MASCULINO;MENORES;8638000;1
